TestId,ESVId,Kingdom,Phylum,Class,Order,Family,Genus,Species,Accession,PercMatch
ArthCOI,ESV_069326,Eukaryota,Arthropoda,Insecta,Hemiptera,Aphrophoridae,Lepyronia,Lepyronia quadrangularis,HQ928982,98.7
ArthCOI,ESV_069325,Eukaryota,Arthropoda,Arachnida,Araneae,Linyphiidae,Trichopterna,Trichopterna cito,KY268909,91.7
ArthCOI,ESV_069325,Eukaryota,Arthropoda,Arachnida,Araneae,Philodromidae,Thanatus,Thanatus formicinus,KM840260,91.7
ArthCOI,ESV_069325,Eukaryota,Arthropoda,Arachnida,Araneae,Thomisidae,Xysticus,Xysticus benefactor,KM836691,91.7
ArthCOI,ESV_069325,Eukaryota,Arthropoda,Arachnida,Araneae,Thomisidae,Xysticus,Xysticus benefactor,KM835702,91.7
ArthCOI,ESV_069325,Eukaryota,Arthropoda,Arachnida,Araneae,Philodromidae,Thanatus,Thanatus formicinus,KM833339,91.7
ArthCOI,ESV_069325,Eukaryota,Arthropoda,Arachnida,Araneae,Philodromidae,Thanatus,Thanatus formicinus,KM826704,91.7
ArthCOI,ESV_069325,Eukaryota,Arthropoda,Arachnida,Araneae,Philodromidae,Thanatus,Thanatus formicinus,JN299230,91.7
ArthCOI,ESV_069325,Eukaryota,Arthropoda,Arachnida,Araneae,Philodromidae,Thanatus,Thanatus formicinus,JF885993,92.4
ArthCOI,ESV_069324,Eukaryota,Arthropoda,Insecta,Lepidoptera,Geometridae,Anavitrinella,Anavitrinella atristrigaria,HQ985931,98.7
ArthCOI,ESV_069324,Eukaryota,Arthropoda,Insecta,Lepidoptera,Geometridae,Anavitrinella,Anavitrinella sp. BOLD:AAA2278,HQ985747,99.4
ArthCOI,ESV_069324,Eukaryota,Arthropoda,Insecta,Lepidoptera,Geometridae,Anavitrinella,Anavitrinella pampinaria,HM890686,99.4
ArthCOI,ESV_069324,Eukaryota,Arthropoda,Insecta,Lepidoptera,Geometridae,Anavitrinella,Anavitrinella addendaria,HM392446,98.7
ArthCOI,ESV_069323,Eukaryota,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Scudderia,Scudderia furcata,KM534609,98.7
ArthCOI,ESV_069323,Eukaryota,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Scudderia,Scudderia furcata,KJ637492,98.7
ArthCOI,ESV_069323,Eukaryota,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Scudderia,Scudderia furcata,HQ983645,99.4
ArthCOI,ESV_069323,Eukaryota,Arthropoda,Insecta,Orthoptera,,,,HQ978848,98.7
ArthCOI,ESV_069322,Eukaryota,Arthropoda,Insecta,Hemiptera,Aphrophoridae,Lepyronia,Lepyronia quadrangularis,MN447995,99.4
ArthCOI,ESV_069322,Eukaryota,Arthropoda,Insecta,Hemiptera,Aphrophoridae,Lepyronia,Lepyronia quadrangularis,MG406408,99.4
ArthCOI,ESV_069322,Eukaryota,Arthropoda,Insecta,Hemiptera,Aphrophoridae,Lepyronia,Lepyronia quadrangularis,MG406258,99.4
ArthCOI,ESV_069322,Eukaryota,Arthropoda,Insecta,Hemiptera,Aphrophoridae,Lepyronia,Lepyronia quadrangularis,MG406243,99.4
ArthCOI,ESV_069322,Eukaryota,Arthropoda,Insecta,Hemiptera,Aphrophoridae,Lepyronia,Lepyronia quadrangularis,MG406119,98.7
ArthCOI,ESV_069322,Eukaryota,Arthropoda,Insecta,Hemiptera,Aphrophoridae,Lepyronia,Lepyronia quadrangularis,MG406118,98.7
ArthCOI,ESV_069322,Eukaryota,Arthropoda,Insecta,Hemiptera,Aphrophoridae,Lepyronia,Lepyronia quadrangularis,MG404421,98.7
ArthCOI,ESV_069322,Eukaryota,Arthropoda,Insecta,Hemiptera,Aphrophoridae,Lepyronia,Lepyronia quadrangularis,MG404229,98.7
ArthCOI,ESV_069322,Eukaryota,Arthropoda,Insecta,Hemiptera,Aphrophoridae,Lepyronia,Lepyronia quadrangularis,MG403484,98.7
ArthCOI,ESV_069322,Eukaryota,Arthropoda,Insecta,Hemiptera,Aphrophoridae,Lepyronia,Lepyronia quadrangularis,MG403066,98.7
ArthCOI,ESV_069322,Eukaryota,Arthropoda,Insecta,Hemiptera,Aphrophoridae,Lepyronia,Lepyronia quadrangularis,MG402612,99.4
ArthCOI,ESV_069322,Eukaryota,Arthropoda,Insecta,Hemiptera,Aphrophoridae,Lepyronia,Lepyronia quadrangularis,MG401277,99.4
ArthCOI,ESV_069322,Eukaryota,Arthropoda,Insecta,Hemiptera,Aphrophoridae,Lepyronia,Lepyronia quadrangularis,MG400909,99.4
ArthCOI,ESV_069322,Eukaryota,Arthropoda,Insecta,Hemiptera,Aphrophoridae,Lepyronia,Lepyronia quadrangularis,MF829894,98.7
ArthCOI,ESV_069322,Eukaryota,Arthropoda,Insecta,Hemiptera,Aphrophoridae,Lepyronia,Lepyronia quadrangularis,KR573903,99.4
ArthCOI,ESV_069322,Eukaryota,Arthropoda,Insecta,Hemiptera,Aphrophoridae,Lepyronia,Lepyronia quadrangularis,KR573397,99.4
ArthCOI,ESV_069322,Eukaryota,Arthropoda,Insecta,Hemiptera,Aphrophoridae,Lepyronia,Lepyronia quadrangularis,KR572731,98.7
ArthCOI,ESV_069322,Eukaryota,Arthropoda,Insecta,Hemiptera,Aphrophoridae,Lepyronia,Lepyronia sp. BOLD:AAG8827,KR569673,99.4
ArthCOI,ESV_069322,Eukaryota,Arthropoda,Insecta,Hemiptera,Aphrophoridae,Lepyronia,Lepyronia sp. BOLD:AAG8827,KR343610,99.4
ArthCOI,ESV_069322,Eukaryota,Arthropoda,Insecta,Hemiptera,Aphrophoridae,Lepyronia,Lepyronia sp. BOLD:AAG8827,KR341182,98.7
ArthCOI,ESV_069322,Eukaryota,Arthropoda,Insecta,Hemiptera,Aphrophoridae,Lepyronia,Lepyronia quadrangularis,KR036263,99.4
ArthCOI,ESV_069322,Eukaryota,Arthropoda,Insecta,Hemiptera,Aphrophoridae,Lepyronia,Lepyronia quadrangularis,HQ928982,98.7
ArthCOI,ESV_067972,Eukaryota,Arthropoda,Arachnida,Araneae,Oxyopidae,Oxyopes,Oxyopes lineatus,MT607845,96.2
ArthCOI,ESV_067972,Eukaryota,Arthropoda,Arachnida,Araneae,Oxyopidae,Oxyopes,Oxyopes sp. OLIN46,MK644597,96.2
ArthCOI,ESV_067972,Eukaryota,Arthropoda,Arachnida,Araneae,Oxyopidae,Oxyopes,Oxyopes sp. 2GAB_PAK,MK154577,96.2
ArthCOI,ESV_067972,Eukaryota,Arthropoda,Arachnida,Araneae,Oxyopidae,Oxyopes,Oxyopes sp. 2GAB_PAK,MK153954,95.5
ArthCOI,ESV_067972,Eukaryota,Arthropoda,Arachnida,Araneae,Oxyopidae,,,HQ583935,96.2
ArthCOI,ESV_059460,Eukaryota,Arthropoda,Insecta,Hemiptera,Aphrophoridae,Lepyronia,Lepyronia quadrangularis,MN447995,100
ArthCOI,ESV_059460,Eukaryota,Arthropoda,Insecta,Hemiptera,Aphrophoridae,Lepyronia,Lepyronia quadrangularis,MG406408,100
ArthCOI,ESV_059460,Eukaryota,Arthropoda,Insecta,Hemiptera,Aphrophoridae,Lepyronia,Lepyronia quadrangularis,MG406258,100
ArthCOI,ESV_059460,Eukaryota,Arthropoda,Insecta,Hemiptera,Aphrophoridae,Lepyronia,Lepyronia quadrangularis,MG406243,100
ArthCOI,ESV_059460,Eukaryota,Arthropoda,Insecta,Hemiptera,Aphrophoridae,Lepyronia,Lepyronia quadrangularis,MG402612,100
ArthCOI,ESV_059460,Eukaryota,Arthropoda,Insecta,Hemiptera,Aphrophoridae,Lepyronia,Lepyronia quadrangularis,MG401277,100
ArthCOI,ESV_059460,Eukaryota,Arthropoda,Insecta,Hemiptera,Aphrophoridae,Lepyronia,Lepyronia quadrangularis,MG400909,100
ArthCOI,ESV_059460,Eukaryota,Arthropoda,Insecta,Hemiptera,Aphrophoridae,Lepyronia,Lepyronia quadrangularis,KR573903,100
ArthCOI,ESV_059460,Eukaryota,Arthropoda,Insecta,Hemiptera,Aphrophoridae,Lepyronia,Lepyronia quadrangularis,KR573397,100
ArthCOI,ESV_059460,Eukaryota,Arthropoda,Insecta,Hemiptera,Aphrophoridae,Lepyronia,Lepyronia sp. BOLD:AAG8827,KR569673,100
ArthCOI,ESV_059460,Eukaryota,Arthropoda,Insecta,Hemiptera,Aphrophoridae,Lepyronia,Lepyronia sp. BOLD:AAG8827,KR343610,100
ArthCOI,ESV_059460,Eukaryota,Arthropoda,Insecta,Hemiptera,Aphrophoridae,Lepyronia,Lepyronia quadrangularis,KR036263,100
ArthCOI,ESV_029357,Eukaryota,Arthropoda,Insecta,Lepidoptera,Erebidae,Bulia,Bulia deducta,KJ380703,100
ArthCOI,ESV_029357,Eukaryota,Arthropoda,Insecta,Lepidoptera,Erebidae,Bulia,Bulia deducta,KJ376805,100
ArthCOI,ESV_029357,Eukaryota,Arthropoda,Insecta,Lepidoptera,Erebidae,Bulia,Bulia deducta,GU692334,100
ArthCOI,ESV_029357,Eukaryota,Arthropoda,Insecta,Lepidoptera,Erebidae,Bulia,Bulia deducta,GU691489,100
ArthCOI,ESV_029357,Eukaryota,Arthropoda,Insecta,Lepidoptera,Erebidae,Bulia,Bulia deducta,GU691149,100
ArthCOI,ESV_069320,Eukaryota,Arthropoda,Insecta,Lepidoptera,Erebidae,Melipotis,Melipotis sp. perpendicularisDHJ01,MT357880,98.7
ArthCOI,ESV_069320,Eukaryota,Arthropoda,Insecta,Lepidoptera,Erebidae,Melipotis,Melipotis indomita,KJ380690,98.7
ArthCOI,ESV_069320,Eukaryota,Arthropoda,Insecta,Lepidoptera,Erebidae,Melipotis,Melipotis indomita,KJ380299,99.4
ArthCOI,ESV_069320,Eukaryota,Arthropoda,Insecta,Lepidoptera,Erebidae,Melipotis,Melipotis indomita,KJ380081,98.7
ArthCOI,ESV_069320,Eukaryota,Arthropoda,Insecta,Lepidoptera,Erebidae,Melipotis,Melipotis indomita,KJ378409,98.7
ArthCOI,ESV_069320,Eukaryota,Arthropoda,Insecta,Lepidoptera,Erebidae,Melipotis,Melipotis indomita,HQ572829,98.7
ArthCOI,ESV_069319,Eukaryota,Arthropoda,Insecta,Lepidoptera,Erebidae,Melipotis,Melipotis sp. perpendicularisDHJ01,MT357880,98.7
ArthCOI,ESV_069319,Eukaryota,Arthropoda,Insecta,Lepidoptera,Erebidae,Melipotis,Melipotis indomita,KJ380690,98.7
ArthCOI,ESV_069319,Eukaryota,Arthropoda,Insecta,Lepidoptera,Erebidae,Melipotis,Melipotis indomita,KJ380534,99.4
ArthCOI,ESV_069319,Eukaryota,Arthropoda,Insecta,Lepidoptera,Erebidae,Melipotis,Melipotis indomita,KJ378409,98.7
ArthCOI,ESV_069319,Eukaryota,Arthropoda,Insecta,Lepidoptera,Erebidae,Melipotis,Melipotis ochrodes,JQ554827,99.4
ArthCOI,ESV_069318,Eukaryota,Arthropoda,Insecta,Lepidoptera,Erebidae,Melipotis,Melipotis sp. perpendicularisDHJ01,MT357880,98.7
ArthCOI,ESV_069318,Eukaryota,Arthropoda,Insecta,Lepidoptera,Erebidae,Melipotis,Melipotis indomita,KJ380690,98.7
ArthCOI,ESV_069318,Eukaryota,Arthropoda,Insecta,Lepidoptera,Erebidae,Melipotis,Melipotis indomita,KJ380299,99.4
ArthCOI,ESV_069318,Eukaryota,Arthropoda,Insecta,Lepidoptera,Erebidae,Melipotis,Melipotis indomita,KJ380081,98.7
ArthCOI,ESV_069318,Eukaryota,Arthropoda,Insecta,Lepidoptera,Erebidae,Melipotis,Melipotis indomita,KJ378409,98.7
ArthCOI,ESV_069318,Eukaryota,Arthropoda,Insecta,Lepidoptera,Erebidae,Melipotis,Melipotis indomita,HQ572829,98.7
ArthCOI,ESV_011119,Eukaryota,Arthropoda,Insecta,Lepidoptera,Erebidae,Melipotis,Melipotis sp. perpendicularisDHJ01,MT357880,100
ArthCOI,ESV_011076,Eukaryota,Arthropoda,Insecta,Lepidoptera,Erebidae,Melipotis,Melipotis sp. perpendicularisDHJ01,MT357880,98.7
ArthCOI,ESV_011076,Eukaryota,Arthropoda,Insecta,Lepidoptera,Erebidae,Melipotis,Melipotis indomita,KJ380690,98.7
ArthCOI,ESV_011076,Eukaryota,Arthropoda,Insecta,Lepidoptera,Erebidae,Melipotis,Melipotis indomita,KJ380299,99.4
ArthCOI,ESV_011076,Eukaryota,Arthropoda,Insecta,Lepidoptera,Erebidae,Melipotis,Melipotis indomita,KJ380081,98.7
ArthCOI,ESV_011076,Eukaryota,Arthropoda,Insecta,Lepidoptera,Erebidae,Melipotis,Melipotis indomita,KJ378409,98.7
ArthCOI,ESV_011076,Eukaryota,Arthropoda,Insecta,Lepidoptera,Erebidae,Melipotis,Melipotis indomita,HQ572829,98.7
ArthCOI,ESV_069317,Eukaryota,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Erynnis,Erynnis zarucco,JF855083,98.7
ArthCOI,ESV_069317,Eukaryota,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Erynnis,Erynnis funeralis,HQ978016,98.7
ArthCOI,ESV_069316,Eukaryota,Arthropoda,Arachnida,Araneae,Uloboridae,Uloborus,Uloborus glomosus,MG510459,95.5
ArthCOI,ESV_069316,Eukaryota,Arthropoda,Arachnida,Araneae,Uloboridae,Uloborus,Uloborus glomosus,HQ979223,96.2
ArthCOI,ESV_069315,Eukaryota,Arthropoda,Insecta,Lepidoptera,Erebidae,Melipotis,Melipotis indomita,KJ380690,99.4
ArthCOI,ESV_069315,Eukaryota,Arthropoda,Insecta,Lepidoptera,Erebidae,Melipotis,Melipotis indomita,KJ380534,98.7
ArthCOI,ESV_069315,Eukaryota,Arthropoda,Insecta,Lepidoptera,Erebidae,Melipotis,Melipotis indomita,KJ380299,98.7
ArthCOI,ESV_069315,Eukaryota,Arthropoda,Insecta,Lepidoptera,Erebidae,Melipotis,Melipotis indomita,KJ378409,99.4
ArthCOI,ESV_069315,Eukaryota,Arthropoda,Insecta,Lepidoptera,Erebidae,Melipotis,Melipotis ochrodes,JQ554827,98.7
ArthCOI,ESV_069314,Eukaryota,Arthropoda,Insecta,Lepidoptera,Erebidae,Melipotis,Melipotis indomita,KJ380690,99.4
ArthCOI,ESV_069314,Eukaryota,Arthropoda,Insecta,Lepidoptera,Erebidae,Melipotis,Melipotis indomita,KJ380534,98.7
ArthCOI,ESV_069314,Eukaryota,Arthropoda,Insecta,Lepidoptera,Erebidae,Melipotis,Melipotis indomita,KJ380299,98.7
ArthCOI,ESV_069314,Eukaryota,Arthropoda,Insecta,Lepidoptera,Erebidae,Melipotis,Melipotis indomita,KJ378409,99.4
ArthCOI,ESV_069314,Eukaryota,Arthropoda,Insecta,Lepidoptera,Erebidae,Melipotis,Melipotis ochrodes,JQ554827,98.7
ArthCOI,ESV_069313,Eukaryota,Arthropoda,Arachnida,Araneae,Uloboridae,Uloborus,Uloborus glomosus,MG510459,96.2
ArthCOI,ESV_069313,Eukaryota,Arthropoda,Arachnida,Araneae,Uloboridae,Uloborus,Uloborus glomosus,HQ979223,96.8
ArthCOI,ESV_069312,Eukaryota,Arthropoda,Arachnida,Araneae,Uloboridae,Uloborus,Uloborus glomosus,MG510459,96.2
ArthCOI,ESV_069312,Eukaryota,Arthropoda,Arachnida,Araneae,Uloboridae,Uloborus,Uloborus glomosus,HQ979223,96.8
ArthCOI,ESV_069311,Eukaryota,Arthropoda,Insecta,Lepidoptera,Notodontidae,Lochmaeus,Lochmaeus manteo,KJ377213,98.7
ArthCOI,ESV_069311,Eukaryota,Arthropoda,Insecta,Lepidoptera,Notodontidae,Dicentria,Dicentria sp. violascensDHJ03,JQ557903,98.7
ArthCOI,ESV_069311,Eukaryota,Arthropoda,Insecta,Lepidoptera,,,,JN296058,98.7
ArthCOI,ESV_069311,Eukaryota,Arthropoda,Insecta,Lepidoptera,Notodontidae,Lochmaeus,Lochmaeus bilineata,JN274448,98.7
ArthCOI,ESV_069311,Eukaryota,Arthropoda,Insecta,Lepidoptera,Notodontidae,Lochmaeus,Lochmaeus manteo,GU679128,98.7
ArthCOI,ESV_069311,Eukaryota,Arthropoda,Insecta,Lepidoptera,Notodontidae,Lochmaeus,Lochmaeus manteo,GU438415,98.7
ArthCOI,ESV_069311,Eukaryota,Arthropoda,Insecta,Lepidoptera,Notodontidae,Lochmaeus,Lochmaeus bilineata,GU088956,99.4
ArthCOI,ESV_069310,Eukaryota,Arthropoda,Insecta,Lepidoptera,Crambidae,Udea,Udea profundalis,MG363579,98.7
ArthCOI,ESV_069310,Eukaryota,Arthropoda,Insecta,Lepidoptera,Crambidae,Udea,Udea rubigalis,MG357374,99.4
ArthCOI,ESV_069310,Eukaryota,Arthropoda,Insecta,Lepidoptera,Crambidae,Udea,Udea ferrugalis,KX860495,98.7
ArthCOI,ESV_069310,Eukaryota,Arthropoda,Insecta,Lepidoptera,Crambidae,Udea,Udea ferrugalis,KX042659,99.4
ArthCOI,ESV_069310,Eukaryota,Arthropoda,Insecta,Lepidoptera,Crambidae,Udea,Udea profundalis,KT139700,98.7
ArthCOI,ESV_069310,Eukaryota,Arthropoda,Insecta,Lepidoptera,Crambidae,Udea,Udea rubigalis,KT134395,98.7
ArthCOI,ESV_069310,Eukaryota,Arthropoda,Insecta,Lepidoptera,Crambidae,Udea,Udea rubigalis,KT132330,99.4
ArthCOI,ESV_069310,Eukaryota,Arthropoda,Insecta,Lepidoptera,Crambidae,Udea,Udea rubigalis,KR453584,99.4
ArthCOI,ESV_069310,Eukaryota,Arthropoda,Insecta,Lepidoptera,Crambidae,Udea,Udea rubigalis,JN305879,99.4
ArthCOI,ESV_069310,Eukaryota,Arthropoda,Insecta,Lepidoptera,Crambidae,Udea,Udea ferrugalis,JF852252,99.4
ArthCOI,ESV_069310,Eukaryota,Arthropoda,Insecta,Lepidoptera,Crambidae,Udea,Udea rubigalis,HQ964529,98.7
ArthCOI,ESV_069310,Eukaryota,Arthropoda,Insecta,Lepidoptera,Crambidae,Nomophila,Nomophila corticalis,HQ952577,98.7
ArthCOI,ESV_069310,Eukaryota,Arthropoda,Insecta,Lepidoptera,Crambidae,Udea,Udea rubigalis,GU801223,98.7
ArthCOI,ESV_069310,Eukaryota,Arthropoda,Insecta,Lepidoptera,,,,GU691696,99.4
ArthCOI,ESV_069310,Eukaryota,Arthropoda,Insecta,Lepidoptera,Crambidae,Udea,Udea rubigalis,GU094373,98.7
ArthCOI,ESV_069310,Eukaryota,Arthropoda,Insecta,Lepidoptera,Crambidae,Udea,Udea profundalis,FJ412993,99.4
ArthCOI,ESV_069309,Eukaryota,Arthropoda,Insecta,Lepidoptera,Notodontidae,Lochmaeus,Lochmaeus bilineata,JN274448,98.7
ArthCOI,ESV_069309,Eukaryota,Arthropoda,Insecta,Lepidoptera,Notodontidae,Lochmaeus,Lochmaeus manteo,GU679128,98.7
ArthCOI,ESV_069309,Eukaryota,Arthropoda,Insecta,Lepidoptera,Notodontidae,Lochmaeus,Lochmaeus manteo,GU438415,98.7
ArthCOI,ESV_069309,Eukaryota,Arthropoda,Insecta,Lepidoptera,Notodontidae,Lochmaeus,Lochmaeus bilineata,GU088956,99.4
ArthCOI,ESV_069308,Eukaryota,Arthropoda,Insecta,Lepidoptera,Erebidae,Melipotis,Melipotis indomita,KJ380690,99.4
ArthCOI,ESV_069308,Eukaryota,Arthropoda,Insecta,Lepidoptera,Erebidae,Melipotis,Melipotis indomita,KJ380534,98.7
ArthCOI,ESV_069308,Eukaryota,Arthropoda,Insecta,Lepidoptera,Erebidae,Melipotis,Melipotis indomita,KJ380299,98.7
ArthCOI,ESV_069308,Eukaryota,Arthropoda,Insecta,Lepidoptera,Erebidae,Melipotis,Melipotis indomita,KJ378409,99.4
ArthCOI,ESV_069308,Eukaryota,Arthropoda,Insecta,Lepidoptera,Erebidae,Melipotis,Melipotis ochrodes,JQ554827,98.7
ArthCOI,ESV_069307,Eukaryota,Arthropoda,Insecta,Lepidoptera,Notodontidae,Lochmaeus,Lochmaeus bilineata,JN274448,98.7
ArthCOI,ESV_069307,Eukaryota,Arthropoda,Insecta,Lepidoptera,Notodontidae,Lochmaeus,Lochmaeus manteo,GU679128,98.7
ArthCOI,ESV_069307,Eukaryota,Arthropoda,Insecta,Lepidoptera,Notodontidae,Lochmaeus,Lochmaeus manteo,GU438415,98.7
ArthCOI,ESV_069307,Eukaryota,Arthropoda,Insecta,Lepidoptera,Notodontidae,Lochmaeus,Lochmaeus bilineata,GU088956,99.4
ArthCOI,ESV_069306,Eukaryota,Arthropoda,Insecta,Lepidoptera,Erebidae,Hypena,Hypena scabra,KJ376531,100
ArthCOI,ESV_069305,Eukaryota,Arthropoda,Insecta,Lepidoptera,Erebidae,Melipotis,Melipotis indomita,KJ380690,99.4
ArthCOI,ESV_069305,Eukaryota,Arthropoda,Insecta,Lepidoptera,Erebidae,Melipotis,Melipotis indomita,KJ380534,98.7
ArthCOI,ESV_069305,Eukaryota,Arthropoda,Insecta,Lepidoptera,Erebidae,Melipotis,Melipotis indomita,KJ380299,98.7
ArthCOI,ESV_069305,Eukaryota,Arthropoda,Insecta,Lepidoptera,Erebidae,Melipotis,Melipotis indomita,KJ378409,99.4
ArthCOI,ESV_069305,Eukaryota,Arthropoda,Insecta,Lepidoptera,Erebidae,Melipotis,Melipotis ochrodes,JQ554827,98.7
ArthCOI,ESV_069304,Eukaryota,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Erynnis,Erynnis zarucco,JF855083,99.4
ArthCOI,ESV_069304,Eukaryota,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Erynnis,Erynnis funeralis,HQ978016,99.4
ArthCOI,ESV_069303,Eukaryota,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Erynnis,Erynnis zarucco,JF855083,100
ArthCOI,ESV_069303,Eukaryota,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Erynnis,Erynnis funeralis,HQ978016,100
ArthCOI,ESV_069302,Eukaryota,Arthropoda,Insecta,Lepidoptera,Notodontidae,Lochmaeus,Lochmaeus bilineata,GU088956,100
ArthCOI,ESV_069301,Eukaryota,Arthropoda,Arachnida,Araneae,Uloboridae,Uloborus,Uloborus glomosus,MG510459,96.8
ArthCOI,ESV_069301,Eukaryota,Arthropoda,Arachnida,Araneae,Uloboridae,Uloborus,Uloborus glomosus,HQ979223,97.5
ArthCOI,ESV_029452,Eukaryota,Arthropoda,Insecta,Lepidoptera,Erebidae,Melipotis,Melipotis indomita,KJ380690,99.4
ArthCOI,ESV_029452,Eukaryota,Arthropoda,Insecta,Lepidoptera,Erebidae,Melipotis,Melipotis indomita,KJ380534,98.7
ArthCOI,ESV_029452,Eukaryota,Arthropoda,Insecta,Lepidoptera,Erebidae,Melipotis,Melipotis indomita,KJ380299,98.7
ArthCOI,ESV_029452,Eukaryota,Arthropoda,Insecta,Lepidoptera,Erebidae,Melipotis,Melipotis indomita,KJ378409,99.4
ArthCOI,ESV_029452,Eukaryota,Arthropoda,Insecta,Lepidoptera,Erebidae,Melipotis,Melipotis ochrodes,JQ554827,98.7
ArthCOI,ESV_069300,Eukaryota,Arthropoda,Arachnida,Araneae,Anyphaenidae,Hibana,Hibana gracilis,MN514830,98.1
ArthCOI,ESV_069300,Eukaryota,Arthropoda,Arachnida,Araneae,Anyphaenidae,Hibana,Hibana gracilis,KT624138,98.1
ArthCOI,ESV_069300,Eukaryota,Arthropoda,Arachnida,Araneae,Anyphaenidae,Hibana,Hibana gracilis,KP645581,98.1
ArthCOI,ESV_069300,Eukaryota,Arthropoda,Arachnida,Araneae,Anyphaenidae,Hibana,Hibana gracilis,KM840094,98.1
ArthCOI,ESV_069298,Eukaryota,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Asterocampa,Asterocampa celtis,JF855361,98.7
ArthCOI,ESV_069297,Eukaryota,Arthropoda,Arachnida,Araneae,Anyphaenidae,Hibana,Hibana gracilis,MN514830,99.4
ArthCOI,ESV_069297,Eukaryota,Arthropoda,Arachnida,Araneae,Anyphaenidae,Hibana,Hibana gracilis,KT624138,99.4
ArthCOI,ESV_069297,Eukaryota,Arthropoda,Arachnida,Araneae,Anyphaenidae,Hibana,Hibana gracilis,KP645581,99.4
ArthCOI,ESV_069297,Eukaryota,Arthropoda,Arachnida,Araneae,Anyphaenidae,Hibana,Hibana gracilis,KM840094,99.4
ArthCOI,ESV_069296,Eukaryota,Arthropoda,Arachnida,Araneae,Oxyopidae,Peucetia,Peucetia viridans,MN078203,97.5
ArthCOI,ESV_069296,Eukaryota,Arthropoda,Arachnida,Araneae,Oxyopidae,Peucetia,Peucetia viridans,KU976050,97.5
ArthCOI,ESV_069296,Eukaryota,Arthropoda,Arachnida,Araneae,Oxyopidae,Peucetia,Peucetia viridans,KU976046,98.1
ArthCOI,ESV_069296,Eukaryota,Arthropoda,Arachnida,Araneae,Oxyopidae,Peucetia,Peucetia viridans,KU976024,97.5
ArthCOI,ESV_069296,Eukaryota,Arthropoda,Arachnida,Araneae,Oxyopidae,Peucetia,Peucetia viridans,KU976005,97.5
ArthCOI,ESV_069296,Eukaryota,Arthropoda,Arachnida,Araneae,Oxyopidae,Peucetia,Peucetia viridans,FJ607580,98.1
ArthCOI,ESV_069295,Eukaryota,Arthropoda,Arachnida,Araneae,Oxyopidae,Peucetia,Peucetia viridans,MN078203,98.1
ArthCOI,ESV_069295,Eukaryota,Arthropoda,Arachnida,Araneae,Oxyopidae,Peucetia,Peucetia viridans,KU976050,98.1
ArthCOI,ESV_069295,Eukaryota,Arthropoda,Arachnida,Araneae,Oxyopidae,Peucetia,Peucetia viridans,KU976046,98.7
ArthCOI,ESV_069295,Eukaryota,Arthropoda,Arachnida,Araneae,Oxyopidae,Peucetia,Peucetia viridans,KU976024,98.1
ArthCOI,ESV_069295,Eukaryota,Arthropoda,Arachnida,Araneae,Oxyopidae,Peucetia,Peucetia viridans,KU976005,98.1
ArthCOI,ESV_069295,Eukaryota,Arthropoda,Arachnida,Araneae,Oxyopidae,Peucetia,Peucetia viridans,FJ607580,98.7
ArthCOI,ESV_069294,Eukaryota,Arthropoda,Arachnida,Araneae,Oxyopidae,Peucetia,Peucetia viridans,MN078203,95.5
ArthCOI,ESV_069294,Eukaryota,Arthropoda,Arachnida,Araneae,Oxyopidae,Peucetia,Peucetia viridans,KU976050,95.5
ArthCOI,ESV_069294,Eukaryota,Arthropoda,Arachnida,Araneae,Oxyopidae,Peucetia,Peucetia viridans,KU976046,96.2
ArthCOI,ESV_069294,Eukaryota,Arthropoda,Arachnida,Araneae,Oxyopidae,Peucetia,Peucetia viridans,KU976024,95.5
ArthCOI,ESV_069294,Eukaryota,Arthropoda,Arachnida,Araneae,Oxyopidae,Peucetia,Peucetia viridans,KU976005,95.5
ArthCOI,ESV_069294,Eukaryota,Arthropoda,Arachnida,Araneae,Oxyopidae,Peucetia,Peucetia viridans,FJ607580,96.2
ArthCOI,ESV_069293,Eukaryota,Arthropoda,Insecta,Hemiptera,Tingidae,Corythucha,Corythucha marmorata,NC_044420,93.6
ArthCOI,ESV_069293,Eukaryota,Arthropoda,Insecta,Hemiptera,Tingidae,Corythucha,Corythucha marmorata,MG398140,93.6
ArthCOI,ESV_069293,Eukaryota,Arthropoda,Insecta,Hemiptera,Tingidae,Corythucha,Corythucha marmorata,MF934985,94.3
ArthCOI,ESV_069293,Eukaryota,Arthropoda,Insecta,Hemiptera,Tingidae,Corythucha,Corythucha marmorata,KR581533,93.6
ArthCOI,ESV_069293,Eukaryota,Arthropoda,Insecta,Hemiptera,Tingidae,Corythucha,Corythucha marmorata,KR576935,94.3
ArthCOI,ESV_069293,Eukaryota,Arthropoda,Insecta,Hemiptera,Tingidae,Corythucha,Corythucha sp. HP28,KC513202,94.3
